id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng
197568495658,43,The Food House,24784,US,Mohawk,47.415,-88.299
34359738409,42,The Daily Scoop,50333,FR,Paris,48.846,2.345
111669149708,13,The Firehouse,84488,US,Yellville,36.105,-92.611
154618822712,57,The Yellow Submarine,41484,FR,Paris,48.861,2.311
206158430241,34,The Tasty Treat,53370,US,Hampton,42.91,-70.813
42949672980,21,The Lazy Daisy,89646,ES,Barcelona,41.384,2.151
154618822708,53,The Red Rooster,41484,FR,Paris,48.853,2.33
43,44,The French Kitchen,47732,AT,Vienna,48.192,16.355
214748364845,46,The Italian Table,92040,FR,Paris 06,48.845,2.321
197568495644,29,The Olive Branch,24784,ES,Barcelona,41.391,2.159
34359738383,16,The Spice Tree,50333,ES,Barcelona,41.38,2.181
77309411341,14,The Gourmet Garden,78190,US,Bull Shoals,36.382,-92.591
171798691846,7,Cafe Roma,65939,US,Rocky Mount,35.979,-77.847
8589934632,41,The Daily Bread,12630,FR,Paris,48.847,2.326
231928234038,55,The Steak House,33573,NL,Amsterdam,52.331,4.877
266287972425,74,Garden of Eatin',11263,GB,London,51.507,0.039
214748364875,76,Happy Hour Cafe,92040,GB,London,51.524,-0.079
266287972398,47,The Juicy Burger,11263,FR,Paris,48.83,2.284
171798691877,38,Cafe Viva,65939,AT,Vienna,48.197,16.367
206158430277,70,Earth and Vine,53370,US,Raymond,50.94,6.961
188978561057,34,The Tasty Treat,3642,US,Fitchburg,42.546,-71.853
171798691892,53,The Red Rooster,65939,US,Northbrook,50.107,8.761
34359738443,76,Happy Hour Cafe,50333,NL,Amsterdam,52.365,4.884
249108103196,29,The Olive Branch,55897,ES,Barcelona,41.383,2.172
128849018942,63,Cafe Paris,5679,GB,London,51.478,-0.014
25769803827,52,The Red Door,72230,FR,Paris,48.857,2.327
8589934659,68,Delish Cafe,12630,NL,Amsterdam,52.334,4.888
60129542211,68,Delish Cafe,71555,NL,Amsterdam,52.347,4.831
85899345923,4,The Blue Plate,18952,US,Bisbee,31.443,-109.913
60129542175,32,The Orange Peeler,71555,ES,Barcelona,41.394,2.112
240518168578,3,Spice Bazaar,93164,US,Houston,29.751,-95.36
197568495660,45,The Green Bean,24784,AT,Vienna,48.183,16.332
8589934628,37,Cafe Crepe,12630,US,Yakima,46.614,-120.512
103079215150,47,The Juicy Burger,4340,IT,Milan,45.488,9.202
128849018904,25,The Cozy Cafe,5679,ES,Barcelona,41.392,2.177
266287972358,7,Cafe Roma,11263,US,Birmingham,33.529,-86.715
171798691874,35,Basilica Bistro,65939,US,Port Angeles,48.11,-123.439
25769803799,24,The Fisherman's Catch,72230,ES,Barcelona,41.394,2.165
25769803821,46,The Italian Table,72230,US,Sumner,47.202,-122.223
51539607583,32,The Orange Peeler,6934,IT,Milan,45.478,9.2
137438953529,58,A Tasty Bite,11038,GB,Woodford Green,51.607,0.059
25769803818,43,The Food House,72230,IT,Milan,45.474,9.196
128849018903,24,The Fisherman's Catch,5679,ES,Barcelona,41.391,2.168
146028888131,68,Delish Cafe,70611,FR,Paris,48.873,2.302
120259084344,57,The Yellow Submarine,59829,GB,London,51.506,-0.14
25769803807,32,The Orange Peeler,72230,US,Southfield,42.472,-83.242
163208757295,48,The Local Cafe,96638,AT,Vienna,48.167,16.345
128849018931,52,The Red Door,5679,FR,Paris,48.852,2.356
60129542178,35,Basilica Bistro,71555,IT,Milan,45.444,9.116
146028888111,48,The Local Cafe,70611,IT,Milan,45.498,9.19
17179869230,47,The Juicy Burger,10902,AT,Vienna,48.207,16.372
17179869247,64,Chateau de Cuisine,10902,FR,Paris,48.875,2.306
68719476772,37,Cafe Crepe,77517,AT,Vienna,48.179,16.363
111669149723,28,The Spicy Pickle,84488,ES,Barcelona,41.391,2.173
120259084292,5,The Hungry Hippo,59829,US,Houston,29.768,-95.46
103079215146,43,The Food House,4340,US,Pembroke,44.956,-67.169
111669149736,41,The Daily Bread,84488,FR,Paris,48.838,2.319
197568495626,11,The Flaming Wok,24784,US,Albuquerque,35.159,-106.585
231928234017,34,The Tasty Treat,33573,US,Seattle,47.661,-122.314
77309411363,36,Blue Ocean Grill,78190,US,Forest Grove,45.521,-123.078
266287972404,53,The Red Rooster,11263,FR,Paris,48.861,2.301
214748364834,35,Basilica Bistro,92040,IT,Milan,45.462,9.181
8589934653,62,Cafe Luminoso,12630,GB,London,51.505,-0.226
5,6,The Daily Grind,47732,US,Columbus,33.514,-88.426
240518168647,72,Flamingo Cafe,93164,GB,London,51.559,-0.285
85899345963,44,The French Kitchen,18952,AT,Vienna,48.216,16.36
180388626466,35,Basilica Bistro,7531,IT,Milan,45.5,9.143
25769803823,48,The Local Cafe,72230,AT,Vienna,48.206,16.378
77309411372,45,The Green Bean,78190,FR,Paris,48.852,2.374
19,20,The Brasserie,47732,ES,Barcelona,41.378,2.176
249108103221,54,The Spice House,55897,FR,Paris,48.838,2.315
231928234008,25,The Cozy Cafe,33573,US,Effingham,43.741,-71.115
68719476757,22,The Red Pepper,77517,ES,Barcelona,41.434,2.147
163208757280,33,The Blue Elephant,96638,ES,Barcelona,41.399,2.144
188978561039,16,The Spice Tree,3642,US,Gallup,35.5,-108.728
120259084321,34,The Tasty Treat,59829,AT,Vienna,48.197,16.341
266287972416,65,Chef's Corner,11263,FR,Paris,48.883,2.298
42949672992,33,The Blue Elephant,89646,US,Albert Lea,43.65,-93.369
163208757261,14,The Gourmet Garden,96638,US,Ruther Glen,37.933,-77.476
103079215108,5,The Hungry Hippo,4340,US,Gulfport,30.425,-89.093
163208757273,26,The Silver Spoon,96638,ES,Barcelona,41.368,2.19
214748364830,31,Bistro 42,92040,US,Minneapolis,44.852,-93.24
249108103190,23,The Hungry Pig,55897,US,Carnegie,40.406,-80.089
197568495637,22,The Red Pepper,24784,US,Indianapolis,39.888,-86.265
154618822718,63,Cafe Paris,41484,GB,London,51.491,-0.145
249108103226,59,Azalea Cafe,55897,FR,Paris,48.869,2.321
146028888138,75,Greenhouse Cafe,70611,GB,London,51.497,-0.168
25769803788,13,The Firehouse,72230,US,East Saint Louis,38.629,-90.175
214748364850,51,The Pizzeria,92040,FR,Paris,48.852,2.339
163208757294,47,The Juicy Burger,96638,AT,Vienna,48.154,16.283
240518168602,27,The Corner Cafe,93164,ES,Barcelona,41.38,2.143
154618822713,58,A Tasty Bite,41484,FR,Paris,48.872,2.345
249108103176,9,The Grill House,55897,US,Kiowa,34.719,-95.9
2,3,Spice Bazaar,47732,US,Hammond,30.518,-90.501
103079215130,27,The Corner Cafe,4340,US,Eagle,39.66,-106.83
180388626435,4,The Blue Plate,7531,US,San Diego,32.724,-117.168
146028888105,42,The Daily Scoop,70611,IT,Milan,45.46,9.177
180388626486,55,The Steak House,7531,GB,London,51.481,-0.007
94489280518,7,Cafe Roma,95399,US,Madisonville,35.506,-84.37
180388626482,51,The Pizzeria,7531,FR,Paris,48.874,2.32
103079215161,58,A Tasty Bite,4340,FR,Paris,48.872,2.328
128849018899,20,The Brasserie,5679,ES,Barcelona,41.379,2.156
63,64,Chateau de Cuisine,47732,GB,London,51.514,-0.157
94489280560,49,The Olive Tree,95399,FR,Paris,48.879,2.358
240518168581,6,The Daily Grind,93164,US,Tucson,32.314,-110.977
111669149733,38,Cafe Viva,84488,AT,Vienna,48.187,16.344
180388626475,44,The French Kitchen,7531,FR,Paris,48.852,2.349
206158430211,4,The Blue Plate,53370,US,Houston,29.94,-95.362
146028888066,3,Spice Bazaar,70611,US,Weslaco,26.172,-97.959
103079215149,46,The Italian Table,4340,IT,Milan,45.464,9.194
94489280567,56,The Waffle House,95399,GB,London,51.512,-0.182
197568495685,70,Earth and Vine,24784,FR,Paris,48.88,2.32
214748364806,7,Cafe Roma,92040,US,Cypress,33.832,-118.024
12,13,The Firehouse,47732,US,Athens,39.354,-81.999
146028888117,54,The Spice House,70611,AT,Vienna,48.201,16.339
120259084337,50,The Pancake House,59829,GB,London,51.494,-0.207
266287972355,4,The Blue Plate,11263,US,San Antonio,29.414,-98.71
249108103189,22,The Red Pepper,55897,US,Harrisburg,40.278,-76.821
137438953526,55,The Steak House,11038,GB,London,51.515,-0.157
180388626495,64,Chateau de Cuisine,7531,GB,London,51.518,-0.15
34359738385,18,The Harvest Room,50333,ES,Barcelona,41.401,2.21
51539607578,27,The Corner Cafe,6934,US,Woodstock,42.04,-74.121
188978561032,9,The Grill House,3642,US,Pawleys Island,33.47,-79.098
249108103186,19,The Tasting Room,55897,US,Springfield,37.957,-122.331
17179869205,22,The Red Pepper,10902,US,Jennerstown,40.164,-79.079
8589934657,66,City Bites,12630,GB,London,51.52,-0.125
51539607591,40,Crimson Cafe,6934,AT,Donauinsel,48.232,16.417
120259084328,41,The Daily Bread,59829,FR,Paris,48.86,2.323
171798691849,10,The Golden Spoon,65939,US,Sunnyvale,37.352,-122.003
171798691884,45,The Green Bean,65939,FR,Paris,48.852,2.345
266287972362,11,The Flaming Wok,11263,US,Osage Beach,38.127,-92.665
180388626447,16,The Spice Tree,7531,US,Portland,40.439,-84.994
120259084346,59,Azalea Cafe,59829,GB,London,51.511,-0.184
137438953490,19,The Tasting Room,11038,US,Cedar Rapids,42.03,-91.652
25769803846,71,Fire and Spice,72230,NL,Amsterdam,52.372,4.887
128849018918,39,Cinnamon Grill,5679,IT,Milan,45.466,9.191
68719476790,55,The Steak House,77517,GB,London,51.513,-0.1
34359738437,70,Earth and Vine,50333,GB,London,51.537,-0.192
17179869234,51,The Pizzeria,10902,FR,Paris,48.838,2.381
249108103177,10,The Golden Spoon,55897,US,Boiling Springs,35.011,-81.955
8589934600,9,The Grill House,12630,US,Ballentine,36.715,-4.426
8589934648,57,The Yellow Submarine,12630,GB,London,51.494,-0.245
111669149722,27,The Corner Cafe,84488,ES,Barcelona,41.386,2.176
197568495703,88,The Royal Cafe,24784,NL,Amsterdam,52.368,4.883
240518168595,20,The Brasserie,93164,US,Kansas City,39.309,-94.683
266287972383,32,The Orange Peeler,11263,US,Rockford,42.273,-88.967
85899345954,35,Basilica Bistro,18952,IT,Milan,45.451,9.161
111669149742,47,The Juicy Burger,84488,FR,Paris,48.867,2.286
94489280568,57,The Yellow Submarine,95399,GB,London,51.518,-0.135
56,57,The Yellow Submarine,47732,GB,London,51.42,-0.211
257698037833,74,Garden of Eatin',26468,NL,Amsterdam,52.37,4.903
128849018911,32,The Orange Peeler,5679,US,Harmony,43.561,-92.011
146028888122,59,Azalea Cafe,70611,FR,Paris,48.835,2.326
51539607584,33,The Blue Elephant,6934,IT,Milan,45.481,9.19
223338299438,47,The Juicy Burger,36937,GB,London,51.493,-0.157
25769803817,42,The Daily Scoop,72230,IT,Milan,45.467,9.143
28,29,The Olive Branch,47732,US,Sioux City,42.508,-96.374
17179869231,48,The Local Cafe,10902,AT,Vienna,48.208,16.368
68719476771,36,Blue Ocean Grill,77517,IT,Milan,45.512,9.124
77309411394,67,Crimson and Clover,78190,GB,London,51.519,-0.132
120259084288,1,Savoria,59829,US,Miami,25.764,-80.266
128849018916,37,Cafe Crepe,5679,IT,Milan,45.452,9.205
137438953507,36,Blue Ocean Grill,11038,AT,Vienna,48.196,16.396
171798691886,47,The Juicy Burger,65939,FR,Paris,48.862,2.341
163208757305,58,A Tasty Bite,96638,FR,Paris,48.87,2.297
163208757262,15,The Pearl Kitchen,96638,US,Sainte Genevieve,37.968,-90.057
163208757256,9,The Grill House,96638,US,Robinsonville,34.819,-90.412
197568495697,82,The Palate,24784,GB,London,51.51,-0.191
240518168576,1,Savoria,93164,US,Bristol,19.435,-99.147
60129542201,58,A Tasty Bite,71555,GB,London,51.509,-0.016
51539607596,45,The Green Bean,6934,FR,Paris,48.865,2.305
257698037777,18,The Harvest Room,26468,US,Garberville,40.102,-123.794
111669149745,50,The Pancake House,84488,FR,Paris,48.871,2.361
42949672975,16,The Spice Tree,89646,US,Fort Bragg,39.426,-123.803
77309411397,70,Earth and Vine,78190,US,Juneau,58.3,-134.406
146028888150,87,The Red Hen,70611,US,East Hickory,52.674,13.569
17179869228,45,The Green Bean,10902,AT,Vienna,48.203,16.367
163208757296,49,The Olive Tree,96638,AT,Vienna,48.202,16.379
257698037760,1,Savoria,26468,US,Fort Lauderdale,26.174,-80.1
223338299448,57,The Yellow Submarine,36937,NL,Amsterdam,52.292,4.944
180388626501,70,Earth and Vine,7531,NL,Amsterdam,52.366,4.899
188978561068,45,The Green Bean,3642,US,Mobridge,45.537,-100.424
42949673011,52,The Red Door,89646,FR,Paris,48.869,2.337
146028888102,39,Cinnamon Grill,70611,US,Shakopee,44.801,-93.509
94489280547,36,Blue Ocean Grill,95399,US,Spearfish,44.476,-103.848
8589934634,43,The Food House,12630,FR,Paris,48.864,2.369
180388626448,17,The Rustic Table,7531,ES,El Prat de Llobregat,41.328,2.113
188978561082,59,Azalea Cafe,3642,FR,Paris,48.854,2.34
77309411356,29,The Olive Branch,78190,US,Saginaw,43.484,-83.969
77309411348,21,The Lazy Daisy,78190,US,Columbia,38.961,-92.289
163208757272,25,The Cozy Cafe,96638,US,Wilmington,41.346,-88.196
94489280522,11,The Flaming Wok,95399,US,Metropolis,37.162,-88.691
60129542190,47,The Juicy Burger,71555,FR,Paris,48.863,2.353
146028888123,60,Big City Grill,70611,FR,Paris,48.845,2.342
77309411355,28,The Spicy Pickle,78190,ES,Barcelona,41.396,2.161
197568495680,65,Chef's Corner,24784,FR,Paris,48.869,2.331
146028888068,5,The Hungry Hippo,70611,US,Austin,30.416,-97.744
146028888132,69,Dragonfly Cafe,70611,FR,Paris,48.873,2.354
103079215160,57,The Yellow Submarine,4340,FR,Paris,48.867,2.337
154618822672,17,The Rustic Table,41484,US,Rockaway Beach,36.705,-93.15
51539607558,7,Cafe Roma,6934,US,Inglewood,33.97,-118.356
8589934592,1,Savoria,12630,US,Marathon,24.712,-81.081
188978561090,67,Crimson and Clover,3642,FR,Paris,48.875,2.305
197568495694,79,The Huckleberry Cafe,24784,GB,London,51.496,-0.145
188978561097,74,Garden of Eatin',3642,GB,Paddington,51.521,-0.171
180388626442,11,The Flaming Wok,7531,US,Livermore,37.698,-121.774
34359738411,44,The French Kitchen,50333,FR,Paris,48.849,2.348
120259084338,51,The Pizzeria,59829,GB,London,51.498,-0.146
257698037789,30,The Wine Cellar,26468,US,Cody,44.517,-109.084
197568495633,18,The Harvest Room,24784,US,Castle Rock,39.409,-104.867
60129542212,69,Dragonfly Cafe,71555,NL,Amsterdam,52.349,4.884
15,16,The Spice Tree,47732,US,Steamboat Springs,40.46,-106.804
25769803806,31,Bistro 42,72230,US,Erie,42.047,-80.08
266287972372,21,The Lazy Daisy,11263,US,Kankakee,41.093,-87.869
51539607579,28,The Spicy Pickle,6934,US,Byron Center,42.825,-85.669
8589934595,4,The Blue Plate,12630,US,Santa Maria,34.94,-120.436
77309411377,50,The Pancake House,78190,FR,Paris,48.865,2.335
42949673025,66,City Bites,89646,GB,London,51.522,-0.047
240518168629,54,The Spice House,93164,AT,Vienna,48.211,16.384
154618822660,5,The Hungry Hippo,41484,US,Bunkie,30.953,-92.185
85899345956,37,Cafe Crepe,18952,IT,Milan,45.463,9.198
51539607587,36,Blue Ocean Grill,6934,US,Woodland,45.907,-122.74
206158430275,68,Delish Cafe,53370,FR,Paris,48.876,2.357
197568495669,54,The Spice House,24784,FR,Paris,48.849,2.341
231928234002,19,The Tasting Room,33573,ES,Barcelona,41.39,2.175
94489280566,55,The Steak House,95399,GB,London,51.501,-0.163
8589934643,52,The Red Door,12630,FR,Paris,48.887,2.333
223338299403,12,The Wooden Spoon,36937,US,Norwood,38.159,-108.241
103079215164,61,Blue Water Bistro,4340,GB,London,51.492,-0.196
257698037761,2,Bella Cucina,26468,US,Pharr,26.218,-98.179
223338299431,40,Crimson Cafe,36937,FR,Paris,48.871,2.328
17179869241,58,A Tasty Bite,10902,FR,Paris,48.855,2.325
188978561051,28,The Spicy Pickle,3642,ES,Barcelona,41.383,2.171
111669149711,16,The Spice Tree,84488,US,Sacramento,38.58,-121.494
214748364805,6,The Daily Grind,92040,US,Palm Springs,33.803,-116.543
34359738384,17,The Rustic Table,50333,ES,Barcelona,41.388,2.167
223338299449,58,A Tasty Bite,36937,NL,Amsterdam,52.354,4.888
103079215114,11,The Flaming Wok,4340,US,Atlanta,33.843,-84.315
25769803836,61,Blue Water Bistro,72230,GB,London,51.512,-0.186
94489280564,53,The Red Rooster,95399,GB,London,51.496,-0.181
188978561094,71,Fire and Spice,3642,GB,London,51.505,-0.219
137438953474,3,Spice Bazaar,11038,US,Buena Park,33.858,-118.029
188978561069,46,The Italian Table,3642,AT,Vienna,48.193,16.358
231928234019,36,Blue Ocean Grill,33573,AT,Vienna,48.204,16.356
17179869222,39,Cinnamon Grill,10902,IT,Milan,45.466,9.178
17179869237,54,The Spice House,10902,FR,Paris,48.849,2.342
85899345942,23,The Hungry Pig,18952,ES,Barcelona,41.383,2.14
257698037808,49,The Olive Tree,26468,FR,Paris,48.848,2.302
163208757259,12,The Wooden Spoon,96638,US,Dublin,37.073,-80.697
42949673012,53,The Red Rooster,89646,FR,Paris,48.87,2.311
25769803839,64,Chateau de Cuisine,72230,GB,London,51.522,-0.086
214748364854,55,The Steak House,92040,FR,Paris,48.864,2.331
240518168634,59,Azalea Cafe,93164,FR,Paris,48.856,2.293
34359738444,77,Harvest Kitchen,50333,NL,Amsterdam,52.392,4.868
206158430289,82,The Palate,53370,GB,London,51.51,-0.076
171798691883,44,The French Kitchen,65939,FR,Paris,48.852,2.278
17179869259,76,Happy Hour Cafe,10902,GB,London,51.513,-0.117
60129542174,31,Bistro 42,71555,ES,Barcelona,41.389,2.121
180388626471,40,Crimson Cafe,7531,AT,Vienna,48.205,16.377
42949672974,15,The Pearl Kitchen,89646,US,Saint Leonard,38.475,-76.507
240518168643,68,Delish Cafe,93164,GB,London,51.513,-0.184
231928233996,13,The Firehouse,33573,US,Colorado Springs,38.916,-104.824
137438953498,27,The Corner Cafe,11038,IT,Milan,45.468,9.155
68719476765,30,The Wine Cellar,77517,IT,Milan,45.441,9.173
85899345951,32,The Orange Peeler,18952,US,Milwaukee,43.039,-87.906
34359738375,8,The Green Olive,50333,US,Alamosa,37.471,-105.86
249108103230,63,Cafe Paris,55897,GB,London,51.492,-0.183
41,42,The Daily Scoop,47732,AT,Vienna,48.159,16.345
